"CommandName","CenterName","Date","Cause","Location","Distress","External.factors","Personal.Illness","Overview","total.Humi","total.temp","total.wind","total.rain","total.dew","total.snow"
"도봉소방서","도봉소방서","2013051813","산악기타","산기타","","","","현장에 도착하여 확인한바 북한산 무수골에서 신고자가 요구조자를 업고 내려오는 상황으로 산중턱에서 요구조자를 발견하여 안전장구 착용후 산악용들것을 이용하여 구급대와 함께 응급처치후 안전구조함 인원장비 이상없이 귀서함","41.25","20.525","1.225","0","8.475","0"
"도봉소방서","도봉소방서","2013051813","산악기타","산기타","","","","현장에 도착하여 확인한바 북한산 무수골에서 신고자가 요구조자를 업고 내려오는 상황으로 산중턱에서 요구조자를 발견하여 안전장구 착용후 산악용들것을 이용하여 구급대와 함께 응급처치후 안전구조함 인원장비 이상없이 귀서함","41.25","20.525","1.225","0","8.475","0"
"도봉소방서","도봉소방서","2013052213","실족추락","산기타","","외부요인","","현장에 도착하여 확인한바 요구조자가 하산중 실족으로 오른쪽발목부상당한 상황으로 응급처치후 산악용들것을 이용하여 안전하게 하산후 대기중인 방학구급대에 요구조자인계 병원이송조치함  ","36.75","21.875","1.525","0","8.725","0"
"도봉소방서","도봉소방서","2013052213","산악기타","산기타","","외부요인","","현장에 도착하여 확인한바 요구조자가 하산중 실족으로 오른쪽발목부상당한 상황으로 응급처치후 산악용들것을 이용하여 안전하게 하산후 대기중인 방학구급대에 요구조자인계 병원이송조치함","36.75","21.875","1.525","0","8.725","0"
"도봉소방서","도봉소방서","2013061613","실족추락","산기타","","","","헬멧, 보호수갑 등 안전장구 착용 후 산악용 배낭을 매고 사고장소로 올라가 요구조자 상태를 확인한 바 일행과 함께 충분히 귀가 가능하다고 하여 인원장비 이상없이 귀서함","57.5","24.025","1.775","0","17.2","0"
"도봉소방서","도봉소방서","2013061613","산악기타","산기타","","","","헬멧, 보호수갑 등 안전장구 착용 후 산악용 배낭을 매고 사고장소로 올라가 요구조자 상태를 확인한 바 일행과 함께 충분히 귀가 가능하다고 하여 인원장비 이상없이 귀서함","57.5","24.025","1.775","0","17.2","0"
"도봉소방서","도봉소방서","2013061615","산악기타","산기타","","","","출동 중 자력하산한다하여 인원장비 이상없이 귀서함","54.75","24.675","2.625","0","16.975","0"
"도봉소방서","도봉소방서","2013061615","산악기타","산기타","","","","출동 중 자력하산한다하여 인원장비 이상없이 귀서함","54.75","24.675","2.625","0","16.975","0"
"도봉소방서","도봉소방서","2013061717","자살기도(산악)","산기타","조난","","","현장으로 출동 중 신고자에게 연락하여 정확한 위치 파악 중 요구조자 위치 파악이 되지않아 출동한 경찰과 주변일대 수색 실시 후 요구조자와 지속적으로 연락을 시도했지만 연락두절되어 지휘대의 지시에 따라 인원 및 차량 이상없이 귀서함","71.75","21.4","1.925","0","18.925","0"
"도봉소방서","도봉소방서","2013061717","산악기타","산기타","조난","","","현장으로 출동 중 신고자에게 연락하여 정확한 위치 파악 중 요구조자 위치 파악이 되지않아 출동한 경찰과 주변일대 수색 실시 후 요구조자와 지속적으로 연락을 시도했지만 연락두절되어 지휘대의 지시에 따라 인원 및 차량 이상없이 귀서함","71.75","21.4","1.925","0","18.925","0"
"도봉소방서","도봉소방서","2013063011","산악기타","산기타","조난","","","현장도착하여 신고자와 통화를 시도 위치를 파악, 장비를 착용하고 이동해 신고지점에서 요구조자를 구조하여 구급대에게 안전하게 인도후 인원,장비 이상없이 귀서함","53.5","27.5","0.875","0","19.325","0"
"도봉소방서","도봉소방서","2013071618","산악기타","산기타","","","","현장으로 이동 중 귀서 수보 후 인원장비 이상없이 귀서함","62","25.4","5.275","0","20.5","0"
"도봉소방서","도봉소방서","2013071618","산악기타","산기타","","","","현장으로 이동 중 귀서 수보 후 인원장비 이상없이 귀서함 ","62","25.4","5.275","0","20.5","0"
"도봉소방서","도봉소방서","2013072713","산악기타","산기타","","외부요인","개인질환","현장에 도착하여 요구조자 환자평가한바 평소 심장질환병력이 있고 흉통을 호소하였으나 많이 안정되어 응급처치 후 들것을 이용 안전하게 구조하여 도봉구급대에 인계후 인원, 장비 이상없이 귀서함","58","27.6","1.725","0","20.575","0"
"도봉소방서","도봉소방서","2013072713","산악기타","산기타","","외부요인","개인질환","현장에 도착하여 요구조자 환자평가한바 평소 심장질환병력이 있고 흉통을 호소하였으나 많이 안정되어 응급처치 후 들것을 이용 안전하게 구조하여 도봉구급대에 인계후 인원, 장비 이상없이 귀서함 ","58","27.6","1.725","0","20.575","0"
"도봉소방서","도봉소방서","2013092515","산악기타","산기타","","외부요인","","현장에 도착하여 요구조자 골절의심되는 부위에 응급처치 실시하고 부목으로 고정후 들것에 옮겨 하산 실시하여 안전구조함, 구급대에 인계 실시하고 인원장비 이상없이 귀서함   ","42.25","20.575","2.75","0","10.275","0"
"도봉소방서","도봉소방서","2013092515","산악기타","산기타","","외부요인","","현장에 도착하여 요구조자 골절의심되는 부위에 응급처치 실시하고 부목으로 고정후 들것에 옮겨 하산 실시하여 안전구조함, 구급대에 인계 실시하고 인원장비 이상없이 귀서함","42.25","20.575","2.75","0","10.275","0"
"도봉소방서","도봉소방서","2013101213","실족추락","산기타","","","","현장으로 이동 중 지휘대로부터 산악구조대 출동 수보 후 지시에 따라 인원장비 이상없이 귀서함 ","31.75","17.95","2.35","0","3.1","0"
"도봉소방서","도봉소방서","2013101213","산악기타","산기타","","","","현장으로 이동 중 지휘대로부터 산악구조대 출동 수보 후 지시에 따라 인원장비 이상없이 귀서함","31.75","17.95","2.35","0","3.1","0"
"도봉소방서","도봉소방서","2013102012","산악기타","산기타","","","","KED를 사용하여 신속히 응급처치 후 도봉구급대에 인계함","47.5","18.4","1","0","8.675","0"
"도봉소방서","도봉소방서","2013102012","산악기타","산기타","","","","KED를 사용하여 신속히 응급처치 후 도봉구급대에 인계함","47.5","18.4","1","0","8.675","0"
"도봉소방서","도봉소방서","2013102016","산악기타","산기타","","외부요인","","현장에 도착하여 확인한바 산행중 바위에 발을 헛디뎌 왼쪽발목을 삔 상태로 즉시 압박붕대로 응급처치 후 산악용 들것을 사용하여 안전구조함, 인원 장비 이상없이 귀서함.","42.25","19.05","1.225","0","8.425","0"
"도봉소방서","도봉소방서","2013102016","실족추락","산기타","","외부요인","","현장에 도착하여 확인한바 산행중 바위에 발을 헛디뎌 왼쪽발목을 삔 상태로 즉시 압박붕대로 응급처치 후 산악용 들것을 사용하여 안전구조함, 인원 장비 이상없이 귀서함. ","42.25","19.05","1.225","0","8.425","0"
"도봉소방서","도봉소방서","2013102516","산악기타","산기타","","외부요인","","현장에 도착하여 확인한바 여성이 발목부상으로 쓰러져 있어, 붕대로 응급조치를 취한 후 산악용 들것에 옮겨 하산한 후 구급대에 인계 실시하고 인원장비 이상없이 귀서함","32.25","11.875","3.25","0","-2.125","0"
"도봉소방서","도봉소방서","2013102516","산악기타","산기타","","외부요인","","현장에 도착하여 확인한바 여성이 발목부상으로 쓰러져 있어, 붕대로 응급조치를 취한 후 산악용 들것에 옮겨 하산한 후 구급대에 인계 실시하고 인원장비 이상없이 귀서함  ","32.25","11.875","3.25","0","-2.125","0"
"도봉소방서","도봉소방서","2014010108","산악기타","산기타","","","","현장도착 직전, 신고자 상태 양호 및 신고 취소하여, 귀서하라는 무전수보 후 인원, 장비 이상없이 귀서함","61.25","-0.6","3.175","0","-6.175","0"
"도봉소방서","도봉소방서","2014010515","산악기타","산기타","조난","","","출동중 요구조자와 통화한바 사고장소가 특수 산악구조대와 가까운 거리에 있어 특수산악구조대에 인계 후 상황 종료함.","34","0.925","1.775","0","-10.5","0"
"도봉소방서","도봉소방서","2014021014","산악기타","산기타","","","","현장 출동 중 산악구조대에서 출동하니 귀서하라는 무전 수보 후 인원, 장비 이상없이 귀서함","49.5","0.025","2","0","-6.6","0.7"
"도봉소방서","도봉소방서","2014021014","산악기타","산기타","","","","현장 출동 중 산악구조대에서 출동하니 귀서하라는 무전 수보 후 인원, 장비 이상없이 귀서함","49.5","0.025","2","0","-6.6","0.7"
"도봉소방서","도봉소방서","2014031412","실족추락","산기타","","","","현장 도착 직전 산악구조대가 출동한다는 지휘대의 무전 수보 즉시 인원장비 이상없이 귀서함","44","3.875","2","0","-4.75","0"
"도봉소방서","도봉소방서","2014031412","산악기타","산기타","","","","현장 도착 직전 산악구조대가 출동한다는 지휘대의 무전 수보 즉시 인원장비 이상없이 귀서함","44","3.875","2","0","-4.75","0"
"도봉소방서","도봉소방서","2014050111","산악기타","산기타","","","","현장도착직전 지휘대로부터 산악구조대가 출동한다는 무전 수보 즉시 인원, 장비 이상없이 귀서함","53.25","16.875","1.875","0","9.025","0"
"도봉소방서","도봉소방서","2014050111","산악기타","산기타","","","","현장도착직전 지휘대로부터 산악구조대가 출동한다는 무전 수보 즉시 인원, 장비 이상없이 귀서함","53.25","16.875","1.875","0","9.025","0"
"도봉소방서","도봉소방서","2014050507","산악기타","산기타","","외부요인","","현장에 도착하여 확인한바 초안산 올라가는 산책길에서 우측팔에 통증을 호소하여 구급대와 함께 응급처치후 병원으로 이송함 인원 장비 이상없이 귀서함","67","4.55","3.025","0","1.325","0"
"도봉소방서","도봉소방서","2014050712","실족추락","산기타","","외부요인","","요구조자 환자 상태 확인 후 거동이 가능하고, 대원들 부축 후 하산하여 방학 구급대에 인계 후 귀서함","29.75","16.825","3.85","0","1.75","0"
"도봉소방서","도봉소방서","2014050712","산악기타","산기타","","외부요인","","요구조자 환자 상태 확인 후 거동이 가능하고, 대원들 부축 후 하산하여 방학 구급대에 인계 후 귀서함","29.75","16.825","3.85","0","1.75","0"
"도봉소방서","도봉소방서","2014051014","산악기타","산기타","","외부요인","","현장에 도착하여 확인한바 7부 능선 등산로에 요구조자가 다리 경련으로 누워있는 상황으로 응급처치 후 요구조자가 자력으로 걸을 수 있어 부축하여 하산 실시하여 안전구조함, 인원장비 이상없이 귀소","26.25","22.875","1.725","0","5.4","0"
"도봉소방서","도봉소방서","2014051014","산악기타","산기타","","외부요인","","현장에 도착하여 확인한바 7부 능선 등산로에 요구조자가 다리 경련으로 누워있는 상황으로 응급처치 후 요구조자가 자력으로 걸을 수 있어 부축하여 하산 실시하여 안전구조함, 인원장비 이상없이 귀소 ","26.25","22.875","1.725","0","5.4","0"
"도봉소방서","도봉소방서","2014061511","산악기타","산기타","","외부요인","","현장 출동하여 확인한바 요구조자가 하산 중 좌측발목을 부상당하여 고통을 호소하고 있어 응급처치 후 산악용 들것을 이용하여 안전하게 하산 대기중인 번동 구급대에 요구조자 인계 상황 종료함","63.5","22.775","1.55","0","17.45","0"
"도봉소방서","도봉소방서","2014061511","실족추락","산기타","","외부요인","","현장 출동하여 확인한바 요구조자가 하산 중 좌측발목을 부상당하여 고통을 호소하고 있어 응급처치 후 산악용 들것을 이용하여 안전하게 하산 대기중인 번동 구급대에 요구조자 인계 상황 종료함","63.5","22.775","1.55","0","17.45","0"
"도봉소방서","도봉소방서","2014071014","산악기타","산기타","조난","외부요인","","현장도착전 헬기로 환자 응급처치 및 안전구조하여 도봉소방서 옥상에 착륙. 방학구급대에 인계함.","47.25","28.6","3","0","19.4","0"
"도봉소방서","도봉소방서","2014071014","실족추락","산기타","조난","외부요인","","현장도착전 헬기로 환자 응급처치 및 안전구조하여 도봉소방서 옥상에 착륙. 방학구급대에 인계함.","47.25","28.6","3","0","19.4","0"
"도봉소방서","도봉소방서","2014082211","산악기타","산기타","조난","외부요인","","현장에 도착하여 확인한바 요구조자가 의식잃고 호흡곤란 상황으로 선착구급대에 의해 심폐소생술 실시하고 있어 연막탄으로 헬기 유도 후 항공구조대에 인계함","73.75","23.8","2.1","0","21.05","0"
"도봉소방서","도봉소방서","2014083013","산악기타","산기타","","","","현장도착직전 지휘대로부터 복귀하라는 무전 수보 즉시 인원, 장비 이상없이 귀소함","50","25.65","1.1","0","16.975","0"
"도봉소방서","도봉소방서","2014083013","산악기타","산기타","","","","현장도착직전 지휘대로부터 복귀하라는 무전 수보 즉시 인원, 장비 이상없이 귀소함","50","25.65","1.1","0","16.975","0"
"도봉소방서","도봉소방서","2014083015","산악기타","산기타","조난","","","현장도착하여 사고지점으로 이동중 신고자와 통화하여 헬기 유도에 대해서 설명하고 요구조자 구조 확인 후 인원, 장비 이상없이 귀소함","48","26.3","1.275","0","17","0"
"도봉소방서","도봉소방서","2014083015","산악기타","산기타","조난","","","현장도착하여 사고지점으로 이동중 신고자와 통화하여 헬기 유도에 대해서 설명하고 요구조자 구조 확인 후 인원, 장비 이상없이 귀소함","48","26.3","1.275","0","17","0"
"도봉소방서","도봉소방서","2014090117","산악기타","산기타","조난","","","현장도착하여 신고자와 통화한바 자차로 이동한다고 하여 상황종료 후 인원, 장비 이상없이 귀소함","56.75","24.775","1.15","0","18.825","0"
"도봉소방서","도봉소방서","2014090117","산악기타","산기타","조난","","","현장도착하여 신고자와 통화한바 자차로 이동한다고 하여 상황종료 후 인원, 장비 이상없이 귀소함","56.75","24.775","1.15","0","18.825","0"
"도봉소방서","도봉소방서","2014091410","산악기타","산기타","","","","현장도착하여 사고 지점으로 이동중에 지휘대로부터 복귀하라는 무전 수보 즉시 인원, 장비 이상없이 귀소함 ","59.75","21.45","1.325","0","14.9","0"
"도봉소방서","도봉소방서","2014091410","산악기타","산기타","","","","현장도착하여 사고 지점으로 이동중에 지휘대로부터 복귀하라는 무전 수보 즉시 인원, 장비 이상없이 귀소함","59.75","21.45","1.325","0","14.9","0"
"도봉소방서","도봉소방서","2014092014","산악기타","산기타","","","","현장도착하여 산악구조대에게 인계 후 도봉구 쌍문1동 507-5번지 기타출동 현장 이동함","32.5","24.025","1.275","0","9.125","0"
"도봉소방서","도봉소방서","2014092014","산악기타","산기타","","","","현장도착하여 산악구조대에게 인계 후 도봉구 쌍문1동 507-5번지 기타출동 현장 이동함","32.5","24.025","1.275","0","9.125","0"
"도봉소방서","도봉소방서","2014092016","산악기타","산기타","","","","현장도착직전 지휘대로부터 복귀하라는 무전 수보 즉시 인원, 장비 이상없이 귀소함","28.5","24.225","1.225","0","7.35","0"
"도봉소방서","도봉소방서","2014092016","산악기타","산기타","","","","현장도착직전 지휘대로부터 복귀하라는 무전 수보 즉시 인원, 장비 이상없이 귀소함","28.5","24.225","1.225","0","7.35","0"
"도봉소방서","도봉소방서","2014100620","산악기타","산기타","","","","현장에 도착하여 확인결과 경찰산악구조대에서 쓰레기 소각한 불빛으로 확인되어 신고자에게 설명 후 인원장비 이상없이 귀서함","66.75","13.475","1.975","0","10.4","0"
"도봉소방서","도봉소방서","2014100620","산악기타","산기타","","","","현장에 도착하여 확인결과 경찰산악구조대에서 쓰레기 소각한 불빛으로 확인되어 신고자에게 설명 후 인원장비 이상없이 귀서함","66.75","13.475","1.975","0","10.4","0"
"도봉소방서","도봉소방서","2014112913","산악기타","산기타","","","","현장에 출동 중 도봉산악구조대가 출동하여 귀소하라는 무전수보 즉시 인원장비 이상없이 귀서함","69","8.75","0.65","0","6.375","0"
"도봉소방서","도봉소방서","2014112913","산악기타","산기타","","","","현장에 출동 중 도봉산악구조대가 출동하여 귀소하라는 무전수보 즉시 인원장비 이상없이 귀서함","69","8.75","0.65","0","6.375","0"
"도봉소방서","도봉소방서","2014121414","산악기타","산기타","","외부요인","","현장에 도착하여 확인한바 실족으로 인해 머리를 부딪혀 우측 이마부분에 열상이 있어 붕대와 거즈를 이용해 지혈 실시 후 산악들것으로 이송하여 구급대에 인계 후 귀소하여 장비점검 실시함","48.5","-2.5","2.3","0","-9","0"
"도봉소방서","도봉소방서","2014121414","산악기타","산기타","","외부요인","","현장에 도착하여 확인한바 실족으로 인해 머리를 부딪혀 우측 이마부분에 열상이 있어 붕대와 거즈를 이용해 지혈 실시 후 산악들것으로 이송하여 구급대에 인계 후 귀소하여 장비점검 실시함","48.5","-2.5","2.3","0","-9","0"
"도봉소방서","도봉소방서","2015010510","산악기타","산기타","","외부요인","","현장도착하여 확인한바 요구조자가 뒷산에 쓰러져 있어 구급대화 함께 응급조치를 하고 들것으로 옮겨 구급대에 인계 후 인원, 장비 이상없이 귀소함","82.5","2.95","1.125","0","-1.125","0"
"도봉소방서","도봉소방서","2015020417","산악기타","산기타","","","","현장도착한 바 요구조자가 하산을 할 수  없어 산악용 들것을 이용하여 응급처치 후 안전하게 내려와서 구급대에 인계 후 상황종료 인원장비 이상없이 귀소함","56.25","0.975","2","0","-4.55","0"
"도봉소방서","도봉소방서","2015021009","산악기타","산기타","","외부요인","","현장에 도착하여 확인한바 선덕고 뒷산에 할아버지가 구토와 이마쪽에 상처가 나있는 상황으로 구급대와 응급처치후 접이식 들것을 사용하여 구급대에게 인계후 상황종료함 인원 장비 이상없이 귀서함","74.5","-2.2","2.475","0","-4","0.2"
"도봉소방서","도봉소방서","2015021214","실족추락","산기타","","","","현장도착직전 복귀하라는 무전접수 즉시 인원, 장비 이상없이 귀서함","28","-0.8","4.525","0","-15.075","0"
"도봉소방서","도봉소방서","2015021512","실족추락","산기타","","외부요인","","현장에 출동하여 확인한바 귀에 열상과 우측 정강이 부분에 찰과상을 제외하고 다른 외상은 없어 응급조치 후 요구조자가 자력으로 내려갈 수 있다고 강력하게 주장하여 안전하게 하산할 수 있도록 도와서 함께 하산한 뒤 귀가조치 후 인원장비 이상없이 귀소함","57.75","8","1.55","0","1.4","0"
"도봉소방서","방학119안전센터","2013052116","산악기타","산기타","","","","현장도착 확인한 바 보광사에서 연막소독으로 오인신고 확인후 귀소함.","17.25","21.525","1.625","0","-2.5","0"
"도봉소방서","방학119안전센터","2013052116","산악기타","산기타","","","","현장도착 확인한 바 보광사에서 연막소독으로 오인신고 확인후 귀소함.","17.25","21.525","1.625","0","-2.5","0"
"도봉소방서","방학119안전센터","2014083016","산악기타","산기타","","","","현장도착하여 요구조자 안전구조후 방학6-1호에게 인계후 이상없이 귀소함","47.25","26.45","1.1","0","16.225","0"
"도봉소방서","방학119안전센터","2014083016","산악기타","산기타","","","","현장도착하여 요구조자 안전구조후 방학6-1호에게 인계후 이상없이 귀소함","47.25","26.45","1.1","0","16.225","0"
"도봉소방서","창동119안전센터","2013030707","산악기타","산기타","","","","주위 등산객한테 물어보며 찾던중 경인 요구조자 발견 수보 후 귀소함","62.25","7.35","4.575","0","2.7","0"
"도봉소방서","창동119안전센터","2013091809","산악기타","기타","","","","경찰 자체처리로 이상없이 귀소함","67","21.325","2.45","0","14.475","0"
"도봉소방서","창동119안전센터","2013093011","산악기타","산기타","","","","현장도착하여 창여섯과 요구조자 응급처치후 들것을 이용하여 차량으로 이송함","74.25","18.45","1.2","0.125","16.25","0"
"도봉소방서","창동119안전센터","2015032816","산악기타","산기타","","","","현장 도착해 요구조자 발견을 위해 산행을 했고, 15분정도 산행후 발견 응급처치 후 들것에 들고 산에서 내려와 병원을 이송시킴.","19.25","13.775","2.325","0","-6.925","0"
"도봉소방서","도봉119안전센터","2013051520","산악기타","산기타","","","","현장출동하여 요구조자 탐색중 도봉구조대에게 인계후 귀소함","55.5","17.75","2.45","0","11.3","0"
"도봉소방서","도봉119안전센터","2013051520","일반조난","산기타","","","","현장출동하여 요구조자 탐색중 도봉구조대에게 인계후 귀소함","55.5","17.75","2.45","0","11.3","0"
"도봉소방서","도봉119안전센터","2014102915","산악기타","산기타","","","","안전통제 완료","30","17.075","0.85","0","1.475","0"
"도봉소방서","도봉119안전센터","2014102915","산악기타","산기타","","","","안전통제 완료","30","17.075","0.85","0","1.475","0"
"도봉소방서","도봉119안전센터","2016010116","실족추락","산기타","조난","","","헬기 접근시 안전조치","57.75","1.925","1.275","0","-2.875","0"
"도봉소방서","도봉119안전센터","2016013114","산악기타","산기타","조난","외부요인","","헬기장 주변 안전통제 하여 헬기로부터 환자를 도봉 구급대가 이송하도록 인계함.","28.5","-2.275","2.725","0","-16.25","0"
"도봉소방서","도봉119안전센터","2016022115","산악기타","도로.교통기타","","","","fire line 설치 후 시민통제","36.75","0.8","2.825","0","-9.425","0"
"도봉소방서","도봉119안전센터","2016040517","산악기타","산기타","조난","","","중랑천 헬기 착륙장 주변 안전조치 후 귀소","23","13.625","2.35","0","-4.75","0"
"도봉소방서","도봉119안전센터","2016051415","실족추락","산기타","조난","","","헬기착륙 시민통제","27.75","23.725","1.425","0","5.6","0"
"도봉소방서","도봉119안전센터","2016060412","산악기타","산기타","조난","","","소방헬기 착륙장 시민통제함","49.25","19.975","1.925","0","11.35","0"
"도봉소방서","도봉119안전센터","2016061014","산악기타","산기타","","","","주변 인원 통제 등 안전조치 함","40","27.15","1.575","0","15.675","0"
"도봉소방서","도봉119안전센터","2016061112","실족추락","산기타","","","","주변 인원 통제등","58.75","23.875","1.35","0","17.75","0"
"도봉소방서","도봉119안전센터","2016072817","실족추락","산기타","조난","","","중랑천 헬기장 도착하여 주변통제, 구급대 인계 후 귀소","59","27.075","2.325","0","21.525","0"
"도봉소방서","도봉119안전센터","2016080214","실족추락","산기타","조난","","","중랑천 헬기장에서 헬기 착륙시 주변통제하여 도봉 구급차 인계","62.25","28.4","0.8","0","22.175","0"
"도봉소방서","도봉119안전센터","2016082712","실족추락","산기타","","","","통제함","40.5","23.15","2.5","0","11.95","0"
"도봉소방서","도봉119안전센터","2016090319","산악기타","도로.교통기타","","","","파이어라인 설치 후 안전조치","68.5","23.15","1.1","0","20.3","0"
"도봉소방서","도봉119안전센터","2016101515","일반조난","산기타","","","","","35","21.85","1.35","0","9.325","0"
"도봉소방서","도봉119안전센터","2016101913","실족추락","산기타","","","","조치함","48.75","19.6","1.5","0","11.55","0"
"도봉소방서","도봉119안전센터","2016102312","실족추락","산기타","","","","조치함","59.25","11.95","3.775","0","7","0"
"도봉소방서","도봉119안전센터","2016102314","실족추락","산기타","","","","조치함","67.5","10.9","3.175","0","8.025","0"
"도봉소방서","도봉119안전센터","2016103016","암벽등반","산기타","","","","파이어 라인 설치 후 주변 통제 및 안전조치 후 비철","15.25","10.625","0.95","0","-11.8","0"
"도봉소방서","도봉119안전센터","2016122516","실족추락","하천,바다 기타","","","","조치함","58.5","3.8","0.575","0","-1.575","0"
"도봉소방서","도봉119안전센터","2017012210","기타산악","지방(소)하천","조난","","","헬기장 주변 통행인원 통제 및 구급차 이송","54.75","-9.975","2.675","0","-15.525","5"
"도봉소방서","도봉119안전센터","2017022614","기타산악","기타 산(계곡)","","","","조치함","25.25","5.6","2.175","0","-9.825","0"
"도봉소방서","도봉119안전센터","2017030515","기타산악","기타 산(정상)","","","","중랑천 자전거 도로 통행인 안전조치 후 비철","45.5","8.275","1.95","0","-0.75","0"
"도봉소방서","도봉119안전센터","2017030514","기타산악","국·도·군립공원(계곡)","","","","중랑천 자전거 도로 통행인 안전조치 후 비철","45.5","7.6","2.4","0","-0.975","0"
"도봉소방서","도봉119안전센터","2017041613","기타산악","기타 하천,바다","조난","","","헬기 착륙장 주변 안전 조치 후 비철","38.75","21.8","2.05","0","8.8","0"
"도봉소방서","도봉119안전센터","2017050517","기타산악","지방(소)하천","조난","","","헬기이송 후 구급대 이송 안전조치 후 비철","50.25","20.4","3.65","0","12.95","0"
"도봉소방서","도봉119안전센터","2017051614","실족추락","국·도·군립공원(정상)","조난","","","창포원 헬기 착륙장 인원통제 및 안전근무","44.5","17.475","1.65","0","8.8","0"
"도봉소방서","도봉119안전센터","2017051617","기타산악","국·도·군립공원(정상)","조난","","","헬기 착륙 안전조치","49.75","17.45","1.825","0","9.775","0"
"도봉소방서","도봉119안전센터","2017060317","기타산악","지방(소)하천","","","","구급차 이송 후 안전조치 후 비철","31","20.975","3.675","0","6.275","0"
"도봉소방서","도봉119안전센터","2017061715","기타산악","기타 산(계곡)","","","","병원이송","33","26.825","2.475","0","11.75","0"
"도봉소방서","도봉119안전센터","2017061813","기타산악","기타 산(능선)","","","","비철","29","27.8","1.375","0","10.225","0"
"도봉소방서","도봉119안전센터","2017061815","기타산악","기타 산(능선)","조난","","","중랑천 헬기장 안전조치 후 비철","28.25","28.5","2.9","0","11.1","0"
"도봉소방서","도봉119안전센터","2017062616","기타산악","기타 산(능선)","조난","","","중랑천 헬기장 안전조치 후 비철","53.5","23.625","2.45","3.125","17.725","0"
"도봉소방서","도봉119안전센터","2017070817","기타산악","기타 산(계곡)","","","","조치함","82.25","24.35","2.8","0","23.725","0"
"도봉소방서","도봉119안전센터","2017072513","기타산악","기타 산(능선)","","","","구조완료","56","29.825","1.475","0","22.525","0"
"도봉소방서","도봉119안전센터","2017080515","기타산악","국·도·군립공원(정상)","","","","중랑천 자전거 도로 안전조치 후 비철","56.75","29.925","2.95","0","24.35","0"
"도봉소방서","도봉119안전센터","2017110513","기타산악","기타","","","","구급차 연계이송","40","9.75","1.9","0","0.225","0"
"도봉소방서","도봉119안전센터","2017122314","기타산악","기타 산(계곡)","","","","조치함","63","5.45","1.65","0","2.275","0"
"도봉소방서","도봉119안전센터","2018012012","실족추락","기타 산(계곡)","조난","","","헬기 안전착륙 위해 중랑천 보행자 및 인원 통제 및 안전조치","56","2.325","2.225","0","-3.125","0"
"도봉소방서","도봉119안전센터","2018020614","기타산악","기타 산(계곡)","","","","조치함","27","-9.45","3.325","0","-22.225","0"
"도봉소방서","도봉119안전센터","2018020614","기타산악","기타 산(계곡)","","","","조치함","27","-9.45","3.325","0","-22.225","0"
"도봉소방서","도봉119안전센터","2018071412","기타산악","기타 산(능선)","조난","","","헬기장 안전조치","59.25","27.35","1.6","0","21.5","0"
"도봉소방서","도봉119안전센터","2018071515","기타산악","기타 산(능선)","","","","출동도중 귀서함","50.5","30.425","1.625","0","21.35","0"
"도봉소방서","도봉119안전센터","2018091014","일반조난","기타 산(능선)","","","","","40.25","23.475","1.675","0","12.725","0"
"도봉소방서","도봉119안전센터","2018091113","기타산악","기타 산(계곡)","","","","","43.25","21.325","1.525","0","11.775","0"
"도봉소방서","도봉119안전센터","2018091312","기타산악","기타","","","","","64.5","20.8","2.825","0","16.45","0"
"도봉소방서","도봉119안전센터","2018092912","기타산악","기타","","","","","47.5","20.425","2","0","11.95","0"
"도봉소방서","도봉119안전센터","2018101618","기타산악","기타","","","","","53","12.425","1.95","0","6.7","0"
"도봉소방서","도봉119안전센터","2018110218","기타산악","기타","","","","","44.25","10.6","0.875","0","2.25","0"
"도봉소방서","도봉119안전센터","2018110410","기타산악","기타","","","","","56.75","10.8","1.875","0","2.3","0"
"도봉소방서","도봉119안전센터","2018110415","기타산악","기타","","","","","28.5","14.85","1.8","0","-0.075","0"
"도봉소방서","도봉119안전센터","2018111011","기타산악","기타","","","","","66.75","11.15","2.275","0","7.775","0"
"도봉소방서","도봉119안전센터","2018111016","기타산악","기타","","","","","43.75","12.8","2.075","0","3.45","0"
"도봉소방서","도봉119안전센터","2018111815","실족추락","국·도·군립공원(능선)","조난","","","소방헬기로 창포원헬기장으로 이송후 도봉구급차로 상계 을지병원이송도봉펌프21호 헬기착륙 안전유도함","37.25","5.7","0.975","0","-4.15","0"
"도봉소방서","쌍문119안전센터","2015080813","일반조난","산기타","","","","현장출동하여 대기후 비철. 특이사항 없음","54.5","30.075","1.8","0.125","22.4","0"
"도봉소방서","구조대","2015030416","산악기타","산기타","","","","현장 이동 중 경찰산악구조대에서 구조한다는 상황실의 무선수신 후 중도에 귀서 함.","34.5","-1.625","3.95","0","-12.225","0"
"도봉소방서","현장대응단","2015050110","산악기타","산기타","","","","요구조자와 조우하여 응급처치 후 이동식 들것으로 하산하여 구급대에 인계","54","22.05","0.975","0","12.375","0"
"도봉소방서","현장대응단","2015050210","산악기타","산기타","","","","현장에 도착하기 직전 상황실로부터 특수구조대 출동으로 상황종료후 인원 장비 이상없이 귀서함","56.75","20.375","1.175","0","13.75","0"
