"CommandName","CenterName","Date","Cause","Location","Distress","External.factors","Personal.Illness","Overview","total.Humi","total.temp","total.wind","total.rain","total.dew","total.snow"
"경북소방본부","소방항공구조대","2018111713","실족추락","국·도·군립공원(능선)","조난","외부요인","","상기장소에서 산행중이던 /n바위 위에서 미끄러져 왼쪽 발목 골절의심되어 신고한 건으로 선착한 경주구조대에서 지원요청하여 출동한 건으로 현장도착한 바 응급처치 완료된 상태로 환자 안전하게 인양하여 보문헬기장에서 대기중이던 구급대에 인계 후 안전귀소하였음.","52","11.4","3.95","0","4.9","0"
"경북소방본부","소방항공구조대","2018120214","실족추락","기타 산(능선)","조난","외부요인","","왼발목 골절추정환자 출동 지령 받고 현장도착한바 영덕구조대 3명 현장 도착하여 응급처치 및 호이스트 이용 인계점 자리 확보한 상태, 항공구조대원2명 레펠 하강하여 헬기내 안전 인양함, 포항 해도 공원에서 해도구급대에 환자 인계함","49.5","13.35","1.55","0","4.4","0"
"경북소방본부","긴급기동대","2013072113","산악기타","산기타","","","","상기 장소에서 산악사고가 발생,현장출동 중 상황실로부터 관할구조대출동으로 귀대 무전접보 후 인원장비 이상없이 귀서함","50.5","28.6","3.35","0","20.8","0"
"경북소방본부","긴급기동대","2013101507","산악기타","산기타","조난","","","실종자 수색 지령을 받고 출동, 삼성리 인근 야산을 수색하였지만 실종자 찾지 못하고 귀대함.","82","13.15","1.1","0","10.35","0"
"경북소방본부","긴급기동대","2013101607","산악기타","산기타","조난","외부요인","","실종자 수색 지령을 받고 출동, 인근야산에 수색을 했지만 실종자 발견하지 못 하고 귀대함.","61.5","6.35","2.95","0","2.1","0"
"경북소방본부","긴급기동대","2013102711","산악기타","산기타","","외부요인","","금오산 폭포 부근 사람이 쓰러졌다는 신고접보 후 출동 / 현장도착하여 사고지점으로 진입중 걸어내려오는 요구조자와 만나 상태 확인한 바 이상없다고 하여 인원장비 이상없이 귀대함.","44.5","12.5","1.8","0","2.75","0"
"경북소방본부","긴급기동대","2014010515","일반조난","계곡","","외부요인",""," 금오산 정상을 등정후 하산중이던 요구조자1명이 미끄러운 산악길에 넘어지면서 우측 발목 염좌 추정으로 움직이지 못하는 상황임. ","47.5","4.35","2.9","0","-3.9","0"
"경북소방본부","긴급기동대","2014081012","실족추락","능선","","외부요인","","상기 장소에서 하산 중 발목을 다쳐 거동이 불가하다하여 구조2팀장 외 4명 현장 출동, 송정구급대와 협력 요구조자1명 안전구조 및 산악들것이용 안전 하산 후 송정구급대 인계 후 인원장비 이상없이 귀대함","84.5","21.3","4.1","0.5","21.3","0"
"경북소방본부","긴급기동대","2015092011","산악기타","능선","","외부요인","","요구조자 1명이 천생산 속에서 밤을줍다가 넘어져 출혈 및 현기증으로 거동이 불편한 상태임. 산악용 들것을 이용하여 요구조자를 안전하게 구조완료하여 구미 인동구급대에 인계 후 장비 이상없이 귀대함.","69.5","21.35","1.8","0","16.5","0"
"경북소방본부","긴급기동대","2016062220","산악기타","정상","","외부요인","","상기장소에 탈진 및 다리 경련으로 하산불가 요구조자 1명 있다는 접보 후 현장 출동에 임함 ","88","19.85","2.2","0","19.85","0"
"경북소방본부","긴급기동대","2016071009","일반조난","능선","조난","","","천생산 등산하여 정상에서 하산 중, 등산로를 벗어나 길을 잃어버려 요구조자 2명 조난 상태였음.","65","26.8","0.95","0","21.7","0"
"경북소방본부","긴급기동대","2016073115","산악기타","산기타","","외부요인","","현장도착한바 선착대에서 요구조자 1명과 하산하고 있는 상태였음./n휴대용 들것,음료수 등 개인장비 지참 후 등산실시하면서 선착대와 무전으로 연락하여 요구조자와 만남./n휴대용 들것 이용하여 요구조자 결착 후 하산 실시하였고, 중간지점 내려와서 요구조자 상태호전되어 들것에서 내려 구조대원 2명이 팔 부축하면서 이동하여 지례구급대 인계하고 안전귀대함.","67.5","29.6","3.15","0","24.4","0"
"경북소방본부","긴급기동대","2017012300","일반조난","기타 산(능선)","조난","","","의양산 봉암사부근 조난자 발생하여 출동 중 문경구조대 자체 처리하여 귀대명령 받은 후 안전귀대함.","50","-8.45","2.1","0","-14.45","0"
"경북소방본부","긴급기동대","2017042915","기타산악","국·도·군립공원(능선)","","외부요인","","현장도착하여 확인한바 14세 남학생 하산중 실족하여 오른쪽 발목삠. 요구조자 부축하여 케이블카 태워서 하산하고 송정구급대 인계후 인원,장비 이상없이 귀대함.","16.5","24.15","3.15","0","-1.4","0"
"경북소방본부","긴급기동대","2017100219","일반조난","국·도·군립공원(계곡)","조난","외부요인",""," 소방장 김석기 외 4명 금오산 등산 중 길을 잃어 하산하지 못한 요구조자 1명 수색중 요구조자 발견치 못하고 구미구조구백에서 상황 종료되었다는 무선접보 후 인원장비 이상없이 귀대함./n","87","18.6","1.55","0","18.6","0"
"경북소방본부","긴급기동대","2018050517","실족추락","기타 산(정상)","","","","상기장소에 지령접보 후 현장 출동 중 항공대선도착으로 구조상황 종료 되여 인근 지역에 산악구조활동 중인 구미구조대 지원하여 요구조자 1명구조한바 인원장비 이상없이 귀소함.  ","22","23.15","2.25","0","2.5","0"
"경북소방본부","긴급기동대(핸들러)","2013071307","산악기타","산기타","조난","","","실종자는 전일 마을 야산에서 도라지 채취한다고 나간 이 후로 연락두절된 상황임./n구조견 비전 이용하여 마을 주변 야산 일대를 수색하였으며 특이사항 발견치 못하고 인원,장비 이상없이 귀대함.","86.5","22.35","0.85","0","21.35","0"
"경북소방본부","긴급기동대(핸들러)","2013071507","산악기타","산기타","조난","","","실종자 수색 재출동 건으로 현장도착하여 구조견 2두이용하여 주변 야산 수색하였으며, 타지역 저수지에서 발견되었다는 유선접보 후 인원장비 이상없이 귀대함.","87.5","22.75","0.75","0","21.4","0"
"경북소방본부","긴급기동대(핸들러)","2013080503","일반조난","산기타","조난","","","금오산 정상 등반후 하산중 일행과 헤어져 조난되었으며 구조견 세력이용 금오산케이블카 매표소에서 정상방향 수색중 구조인력에 의해 금오산 정상인근에서 발견되어 구조완료되었다는 무전접보후 인원. 장비 이상없이 귀대함","84","24","1.5","0","22.7","0"
"경북소방본부","긴급기동대(핸들러)","2013080715","산악기타","산기타","조난","","","실종자는 오전 산소 벌초하러 나간 후 미귀가한 상태이며, 현장도착하여 수색 전 의성구조대원에 의해 발견되어 인원장비 이상없이 귀대함.","51","32.3","2","0","23.45","0"
"경북소방본부","긴급기동대(핸들러)","2013091207","산악기타","산기타","조난","","","실종자 9월 9일 13시 경 회사에 차량과 소지품을 그대로 놓아두고 불상지로 나간 후 연락두절 미귀가한 상태로 구조견 수성 이용하여 실종자가 목격되었다는 회사 뒤편 야산을 중심으로 수색중 진량900에 의하여 실종자가 발견되었다는 무전을 접보하고 인원 및 장비 이상없이 귀대함.","86","20.35","0.85","0","19.85","0"
"경북소방본부","긴급기동대(핸들러)","2013091709","일반조난","산기타","조난","","","실종자 전일 오후 3시경 벌초를 하러 나간후 연락두절 미귀가한 상태로 현장도착 후 구조견 수성을 이용하여 수색중 실종자 하산 하였다는 무전을 접보하고 인원 및 장비 이상없이 귀대함.","78.5","21.1","0.95","0","15.3","0"
"경북소방본부","긴급기동대(핸들러)","2013092809","산악기타","산기타","조난","외부요인","","실종자 전일 팔공산 파계사에 간다하고 집을 나간후 연락두절 미귀가한 사항으로 구조견 수성 이용하여 부계면 동산리에서 팔공산 방면으로 수색중 실종자 발견하였다는 무전을 접보하고 인원 및 장비 이상없이 귀대함.","74.5","17.9","0.3","0","13.4","0"
"경북소방본부","긴급기동대(핸들러)","2013100206","산악기타","산기타","조난","외부요인","","실종자 전일 17시경 버섯을 캐러간다하고 나간후 연락두절 미귀가한 건으로 구조견 수성 이용하여 인근 야산 수색중 사망상태의 실종자가 의용소방대에 의하여 발견되었다는 무전을 접보하고 인원 및 장비 이상없이 귀대함.","90.5","17","1.25","0.25","16.05","0"
"경북소방본부","긴급기동대(핸들러)","2013100215","산악기타","산기타","조난","외부요인","","실종자 시각 및 거동 장애가 있는 노인으로 보호자와 함께 금일 오전 무릉리 일대 산에 왔다가 실종된 건으로 구조견 세력 이용하여 인근 야산 수색중 구조대원에 의하여 안전하게 발견되었다는 무전을 접보하고 인원 및 장비 이상없이 귀대함.","49.5","22.25","1.05","0","14.2","0"
"경북소방본부","긴급기동대(핸들러)","2013100410","산악기타","산기타","조난","외부요인","개인질환","전월 24일, 25일 치매질환자 실종자 수색 재출동 건으로 동부리 일대 야산 수색하였으나 요구조자 발견하지 못하고 인원 및 장비 이상없이 귀대함.","53","17.5","2.75","0","9.35","0"
"경북소방본부","긴급기동대(핸들러)","2013101507","산악기타","산기타","조난","","","실종자 박진호는 10월 13일 도토리를 줍기위해 삼성2리 뒷산에 간뒤 마을주민과 만난후 실종되어 구조견 2두 이용 최종목격장소 주변에서 삼성2리 마을뒷산 일대를 수색한바 실종자 발견치 못하고 인원. 장비 이상없이 귀대함","82","13.15","1.1","0","10.35","0"
"경북소방본부","긴급기동대(핸들러)","2013101607","산악기타","산기타","조난","","","김천시 감문면 실종자 박진호의 재출동 건으로 삼성2리 뒷 야산 및 무등리 방면 수색한바 실종장 발견치 못하고 인원. 장비 이상없이 귀대함","61.5","6.35","2.95","0","2.1","0"
"경북소방본부","긴급기동대(핸들러)","2013110409","산악기타","산기타","조난","","","실종자 이세호는 11월 2일 부남면 행복주유소 뒷산에 더덕을 캐러간뒤 13:00경 친구와 마지막으로 전화통화한뒤 실종되었으며 구조견 세력이용 행복주유소 뒷산일대 수색한바 실종자 발견치 못하고 하산하여 인원. 장비 이상없이 귀대함","75.5","11.4","2.2","0","7.95","0"
"경북소방본부","긴급기동대(핸들러)","2014032408","산악기타","산기타","조난","","","실종자은 평소 우울증 증상이 있었으며 cctv로 19일 11시경 입산하는 것을 확인하고 인력수색 중인 상황임./n 현장도착하여 구조견 비전 이용하여 실종자 소지품 발견지역 주변 및 인근계곡으로 비로봉 정상까지 수색하였으며 실종자 소지품 발견 외 특이사항 없으며 인원장비 이상없이 귀대함./n","48.5","9.1","2.3","0","-4.75","0"
"경북소방본부","긴급기동대(핸들러)","2014032507","산악기타","산기타","조난","","","전일 실종자 수색 재출동으로 구조견 비전 이용하여 비로봉 정상에서 담당지역 계곡 수색하였으며 특이사항 발견치 못하고 인원장비 이상없이 귀대함.","61.5","10.45","2.55","0","5.1","0"
"경북소방본부","긴급기동대(핸들러)","2014041502","산악기타","산기타","조난","외부요인","","실종자 허분난이 전일 산에 나물 캐러 나간뒤 연락두절 미귀가한 상황으로 구조견 세력 이용하여 할머니의 소지품 발견지점 인근 야산 수색중 사망추정 상태의 요구조자 발견하여 경찰 인계후 인원 및 장비 이상없이 귀대함.","60","11.95","1.85","0","1.55","0"
"경북소방본부","긴급기동대(핸들러)","2014050609","산악기타","산기타","조난","","","실종자는 전일 일행 4명과 나물채취 중 길을 잃었으며, 19:37 경 최종 통화된 후 연락두절된 상황임./n현장도착하여 관할소방 및 경찰 과 수색계획 후/n구조견 비전 이용 최종목격지역 주변 수색하였으며 특이사항 발견치 못하고 인원장비 이상없이 귀대함.","36.5","12","2.55","0","-1.15","0"
"경북소방본부","긴급기동대(핸들러)","2014052720","산악기타","산기타","조난","","","지적장애 3급 실종자가 27일 오후 5시경 안동영명학교 뒷산으로 올가가 실종된 사고로서 구조견차 현장도착하여 구조견 세력이용 수색 준비 중 실종자가 자진 하산하여 인원. 장비 이상없이 귀대함","33","23.7","1.85","0","9.55","0"
"경북소방본부","긴급기동대(핸들러)","2014071108","일반조난","능선","조난","","","전일 20시경 상기장소 일대에서 송전철탑 작업을 하던 작업인부 1명이 먼저 하산도중 실종된 건으로, 구조견 제우스 이용하여 송전탑인근 야산 수색중 13시경 7부능선 부근에서 요구조자 발견하여 울진 구조대에 인계후 귀대함.","52","24.1","1.85","0","15.2","0"
"경북소방본부","긴급기동대(핸들러)","2014071308","일반조난","산기타","조난","외부요인","","전일 19시경 충북 단양군 대강명 소재 황정산에서 등반후 하산하던 산악회 회원 1명이 하산도중 실종되어 충북소방본부에서 실종자 수색 지원요청을 한 상황으로 구조견 제우스 활용하여 황정산 일대를 수색하였으나 요구조자 발견하지 못함.","84.5","19.15","2.55","0.25","19.3","0"
"경북소방본부","긴급기동대(핸들러)","2014071407","실족추락","정상","조난","외부요인","","산악회 단체 산행중 일행과 떨어져 실종된 충북 단양군 황정산 등산객 실종자의 2일차 수색 출동으로 구조견 세력이용 황정산 대흥사골 및 정상부근 수색 중 정상인근 30여m 절벽아래 추락 추정되는 실종자 발견하여 지역구조대에 인계후 인원, 장비 이상없이 귀대함","73","21.85","1.85","0","18.95","0"
"경북소방본부","긴급기동대(핸들러)","2014081008","산악기타","산기타","조난","","","실종자는 8월1일 집을 나간 후 연락두절되었고 8월6일 죽령주막에서 차량이 발견된 상황임./n현장도착하여 구조견 이용 인근 산 계곡 및 등산로 등 수색하였으며 특이사항 발견치 못하고 인원장비 이상없이 귀대함.","95.5","20.3","2.7","1.75","21.25","0"
"경북소방본부","긴급기동대(핸들러)","2014081307","산악기타","산기타","조난","","","요구조자 지적장애 2급의 솔장애인 생활시설 입소자로 전일 15:12 경 시설을 나가서 실종된 상태로 현장도착하여 구조견 제우스 활용하여 수색중 다른 수색팀으로부터 요구조자 발견 무전을 접보하고 인원 및 장비 이상없이 귀대함. /n","87","21.25","0.95","0","19.35","0"
"경북소방본부","긴급기동대(핸들러)","2014082805","산악기타","산기타","조난","","","실종자는 자폐증을 가지고 있고 전일 17:00경 엄마와 함께 오어사 뒷산 등산중 실종되었으며 구조견 세력 이용 마지막 목격지역 및 오어사 뒷산 일대 수색중 오어지 상류 계곡에서 지역구조대에 의해 요구조자 발견 하였다는 무전접보 후 하산하여 인원. 장비 이상없이 귀대함","88.5","17.6","1.2","0","16.85","0"
"경북소방본부","긴급기동대(핸들러)","2014082923","산악기타","산기타","조난","",""," 실종자는 인근 산에 버섯채취하러 나간 후 연락두절된 상황으로 구조견 세력 이용하여 수색하였으며, 특이사항 발견치 못하고 인원장비 이상없이 귀대함.","83.5","17.15","1.05","0","16.8","0"
"경북소방본부","긴급기동대(핸들러)","2014091806","산악기타","산기타","조난","외부요인","","실종자 지적장애 3급으로 전일 도토리를 주으로 나간뒤 연락두절 실종된 상황으로 구조견 제우스 활용하여 마지막 목격지점 일대 야산 수색하였으나 요구조자 발견하지 못하고 인원 및 장비 이상없이 귀대함.","89","15.9","2.25","0","15.6","0"
"경북소방본부","긴급기동대(핸들러)","2014091907","산악기타","산기타","조난","외부요인","","지적장애 3급 할머니가 산에 도토리를 주으로 나간뒤 실종된 상황으로 전일 출동에 이어 구조견 재출동 하여 구조견 력이용 산동초등학교 뒷산 및 동곡2리 마을주변 수색한바 요구조자 발견하지 못하고 인원 및 장비 이상없이 귀대함.","88.5","12.9","0.5","0","11.4","0"
"경북소방본부","긴급기동대(핸들러)","2014092315","산악기타","산기타","조난","","","실종자는 산에서 일행3명과 밤을 줍던 중 연락두절된 상황으로 구조견 이용하여 수색 중 타지역 발견되었다는 유선접보 후 인원장비 이상없이 귀대함.","58","22.65","2.65","0","15.65","0"
"경북소방본부","긴급기동대(핸들러)","2014092504","산악기타","산기타","조난","외부요인","","실종자 자택인근 야산에 밤을 주으러 나간뒤 연락두절 실종된 건으로 구조견 세력 및 제우스 활용하여 자택인근 야산 수색중 타 수색팀으로 부터 사망상태의 실종자 발견하였다는 무전을 접보하고 인원 및 장비 이상없이 귀대함.","87","16.2","0.9","0","16.1","0"
"경북소방본부","긴급기동대(핸들러)","2014101115","산악기타","산기타","조난","","","91세 고령의 노인이 밤을 주으로 갔다가 실종된 건으로 구조견 제우스 활용 하여 수색중 관할 구조대가 실종자 발견하였다는 무전을 접보하고 인원 및 장비 이상없이 귀대함.","57","20","3.95","0","11.95","0"
"경북소방본부","긴급기동대(핸들러)","2014101509","산악기타","산기타","조난","외부요인","","전일 실종자 수색 재출동건으로 구조견 제우스 활용하여 북부초등학교 및 천주교 공동묘지 인근 야산 수색하였으나 실종자 발견하지 못하고 인원 및 장비 이상없이 귀대함.","75.5","12.7","0.85","0","7.6","0"
"경북소방본부","긴급기동대(핸들러)","2014101607","산악기타","산기타","조난","외부요인","개인질환","실종자 치매질환자로 전일 노인지원센터를 나가 연락두절 미귀가한 사항임. 구조견 제우스 활용하여 센터 뒤 야산수색중 실종자 발견하여 경찰인계후 고령긴급구조 훈련에 참가","76.5","9.85","1.3","0","5.65","0"
"경북소방본부","긴급기동대(핸들러)","2014111308","일반조난","계곡","조난","","","11. 12. 18:14경 서울 산악회원 22명 중 2명이 흰봉산 삼거리에서 일행과 헤어져 조난당한 사고로서 구조견 세력이용 흰봉산에서 징강골 방면 능선 및 주변계곡 수색한바 실종자 발견치 못하고 인원 장비 이상없이 귀대함","45","-2.05","2.35","0","-9.65","0"
"경북소방본부","긴급기동대(핸들러)","2014111407","일반조난","능선","조난","","","전일 실종자 수색 재출동건으로 현장도착하여 구조견 세력, 제우스 활용하여 수색중 오전 10시경 남자실종자가 산림청 직원에 의해 발견되었고 오후 3시경 여자실종자가 관할 구조대에 의해 발견되었다는 유선을 접보하고 인원 및 장비 이상없이 귀대함.","68.5","-0.6","1.05","0","-6.65","0"
"경북소방본부","긴급기동대(핸들러)","2014112106","산악기타","산기타","조난","","","실종자는 11. 17 12:00경 산악회 일행과 적상산 등산중 안국사 인근에서 일행과 헤어져 실종되었으며 구조견 세력이용 안국사 주변 및 향로봉 방면 능선 및 주변계곡 수색한바 실종자 발견치 못하고 인원, 장비 이상없이 귀대함","73","4.45","1.2","0","-3.5","0"
"경북소방본부","긴급기동대(핸들러)","2014112307","산악기타","산기타","조난","","개인질환","실종자는 치매질환 병력이 있으며, 전일 집을 나간 후 미귀가 상황이었음./n현장출동하여 구조견 비전 이용, 최종목격지 주변 및 인근야산 수색하였으며 수색 중 인근지역에서 발견되었다는 유선접보 후 인원장비 이상없이 귀대함.","85","6.4","0.85","0","1.75","0"
"경북소방본부","긴급기동대(핸들러)","2014112406","산악기타","산기타","조난","외부요인","","11.21. 출동건 재출동으로 향로봉 방면 능선 및 인근 계곡 일대 수색하였으나 요구조자 발견하지 못하고 인원 및 장비 이상없이 귀대함.","82","9.75","0.55","0","7.5","0"
"경북소방본부","긴급기동대(핸들러)","2015031108","실족추락","산기타","조난","","","실종자는 화남면 죽곡리 일대 야산에서 약초채취 중 일행과 헤어져 노가곡지 주변에서 마지막으로 목격된후 실종되었으며 구조견 2두 이용 노가곡지 에서 죽곡저수지 방면 야산 수색 중 죽곡저수지 인근 야산 능선에서 경찰수색인력에 의한 실종자 발견 사항을 무전접보후 인원, 장비 이상없이 귀대함 ","49.5","-3.15","2.3","0","-9.4","0"
"경북소방본부","긴급기동대(핸들러)","2015031710","산악기타","계곡","조난","외부요인","","실종자는 3.14.17:00경 요양시설에서 행방불명된 상황이며 현장도착하여 유류품 발견지점 주변 야산 수색 중 계곡아래에서 구조견 제우스가 사망 추정 상태의 실종자 발견하여 경찰 인계 후 인원장비 이상없이 귀대함.","36","14.9","0.8","0","-0.9","0"
"경북소방본부","긴급기동대(핸들러)","2015051608","산악기타","산기타","조난","외부요인","","팔공산 실종자 재 수색출동으로 구조견 비전 이용하여 팔공산 주변 및 수태골 인근야산 수색하였으며 특이사항 발견치 못하고 인원장비 이상없이 귀대함.","88","13.35","2.25","0","11.45","0"
"경북소방본부","긴급기동대(핸들러)","2015051807","산악기타","산기타","조난","외부요인","","팔공산 실종자의 재수색 출동으로서 구조견 2두 이용 팔공산온천호텔 뒤편에서 케이블카 조망점간 능선 및 계곡 수색한바 실종자 발견치 못하고 인원, 장비 이상없이 귀대함","50.5","16.65","0.85","0","4.55","0"
"경북소방본부","긴급기동대(핸들러)","2015052318","산악기타","산기타","조난","","","실종자는 5. 23 16:00 경 구미시 황상동 천생산 등산중 일행과 헤어져 미귀가한 상황이며 구조견 세력이용 실종자의 등산경로 주변 수색한바 실종자 발견치 못하고 1차수색 종료 후 인원, 장비 이상없이 귀대함/n ","27.5","24.45","1.55","0","6.55","0"
"경북소방본부","긴급기동대(핸들러)","2015052615","자살기도(산악)","산기타","조난","","","실종자는 자택에서 자살한다는 말을 남기고 연락두절된 상황으로 CCTV확인결과 인근야산으로 올라가는을 확인된 상태임./n현장도착하여 구조견 제우스 이용하여 수색하였으며 수색 중 실종자 다른 장소에서 확인되었다는 유선접보 후 인원장비 이상없이 귀대함.","18.5","30.15","2.9","0","4.9","0"
"경북소방본부","긴급기동대(핸들러)","2015060111","자살기도(산악)","산기타","조난","","","실종자는 오전6시경 운동하러 나간 후 미귀가 상태이며 자택 주변을 인력으로 수색 중인 상황이었음./n현장도착하여 자택 뒷산 수색 중 4부능선에서 구조견 비전이 실종자 발견하였으며,  청도구조구급에게 인계 후 인원장비 이상없이 귀대함.","42","24.1","2.35","0","12.7","0"
"경북소방본부","긴급기동대(핸들러)","2015062206","일반조난","산기타","조난","","","실종자는 6. 20. 17:00경 집을나가 봉화군 명호면 문명산 아래 차를세워놓고 등산 중 길을잃어 실종신고 되었으며 구조견 세력이용 실종자 차량에서 문명산 정상방면 수색중 수색인련에 의한 실종자 발견사항 무전접보후 하산하여 인원, 장비 이상없이 귀대함","92","16.15","0.55","0","15.85","0"
"경북소방본부","긴급기동대(핸들러)","2015062809","산악기타","능선","조난","외부요인","개인질환"," - 실종자는 정신질환자로서 구천면 청산리 거주지에서 6. 27. 17:00경 마지막으로 목격된뒤 실종되어 관할 소방 및 경찰에서 수색활동 시작함./n - 구조견차 현장출동하여 실종상황 파악 및 수색계획 수립후 구조견 세력이용 실종자 거주지 마을주변 수색 후 청산리 뒷산 수색 중 6부능선에서 길을잃은 실종자 발견하여 지역구급대원과 함께 안전귀가 조치후 인원, 장비 이상없이 귀대함","78","16.7","1.55","0","15.1","0"
"경북소방본부","긴급기동대(핸들러)","2015070512","산악기타","산기타","조난","외부요인","개인질환","실종자는 초기 치매질환자로 새벽3시경 새벽운동으로 등산을 나간 후 미귀가 상황으로 구조견 비전 이용하여 마을 뒤편 야산 및 주변 수색하였으며 특이사항 발견치 못하고 인원장비 이상없이 귀대함.","62.5","22.05","3","0","16.4","0"
"경북소방본부","긴급기동대(핸들러)","2015072206","일반조난","산기타","조난","","","고3학년 단체산행중 8명이 일행과 헤어져 연락두절된 사고로서 구조견차 현장도착하여 수색 준비중 수색인원에 의한 실종자 발견하였다는 연락접보후 인원, 장비 이상없이 귀대함 ","96.5","20.65","0","0","20.85","0"
"경북소방본부","긴급기동대(핸들러)","2015072508","일반조난","산기타","조난","",""," - 실종자는 7. 22. 12:00경 제천시 수산면 상천휴게소 주차장에 차를 주차한뒤 금수산 단독산행을 한것으로 추정되며 같은날 18:30분경 지인과 통화후 연락두절된 상태임/n - 구조견차 현장도착하여 현장설명 및 수색계획 수립후 구조견 세력이용 금수산 정낭골, 정상부근 및 어댕이골 등 수색한바 실종자 발견치 못하고 하산하여 익일 재 수색 계획후 인원, 장비 이상없이 귀대함","64","24.75","3.55","0","20.4","0"
"경북소방본부","긴급기동대(핸들러)","2015072607","산악기타","산기타","조난","","","충북 제천시 금수산 실조자수색 재출동으로 현장도착하여 수색계획 수립 후 구조견 비전 이용하여 산악수색 실시하였으며 특이사항 발견치 못하고 인원장비 이상없이 귀대함.","78.5","23.9","1.4","0","20.55","0"
"경북소방본부","긴급기동대(핸들러)","2015072707","산악기타","산기타","조난","","","금수산 등산 중 조난추정 실종자의 재출동 건으로서 구조견차 현장도착하여 구조견 세력이용 금수산 용담폭포 일대 및 망덕봉 방면 등산로 주변, 가늠산 등산로 일부 및 주변계곡 수색한바 실종자 발견치 못하고 인원. 장비 이상없이 귀대함","77.5","24.55","0.85","0","22.6","0"
"경북소방본부","긴급기동대(핸들러)","2015073115","산악기타","산기타","조난","","","실종자는 전일 약초 캐러나간 후 미귀가 상황으로 차량발견지점 주변 야산 인력수색상황이었음./n현장도착하여 구조견 비전 이용하여 산악수색하였으며 특이사항 발견치 못하고 인원장비 이상없이 귀대함.","42","33.2","1.75","0","20.4","0"
"경북소방본부","긴급기동대(핸들러)","2015080106","산악기타","산기타","조난","","","전일 실종자 수색 재출동 건으로 중앙119구조본부 인명구조견과 합동수색 실시하였으며, 수색 중 구조견 발견하였다는 유선접보 후 인원장비 이상없이 귀대함.","88.5","22.9","1.25","0","23.45","0"
"경북소방본부","긴급기동대(핸들러)","2015090610","산악기타","산기타","조난","","","실종자는 전일 밤을 주우러 마을산에 간 후 실종된 상황으로 구조견 비전 이용하여 마을주변 및 인근야산 수색실시 하였으며, 특이사항 발견치 못하고 인원장비 이상없이 귀대함.","88.5","18.3","4.55","4.75","19.5","0"
"경북소방본부","긴급기동대(핸들러)","2015090915","일반조난","산기타","조난","외부요인","","구조견차 및 구조견 세력 119특수구조훈련 종료 후 3/4분기 인명구조견 정기교육 훈련차 운행중 다음과 같이 구조출동에 임함/n - 구조활동 개요 : 마을주민 2명이 달산1리 마을뒷산 산소 벌초 후 1명은 미리 하산하였으나 다른 1명이 하산하지 않자 구조신고 되었으며 구조견 세력 현장도착하여 수색준비중 수색인력에 의한 실종자 발견 및 안전구조상황 확인 후 인명구조견 정기교육 차 중앙119구조본부 운행에 임함","43","23.6","5.05","0","11","0"
"경북소방본부","긴급기동대(핸들러)","2015092603","산악기타","산기타","조난","","","실종자는 도계2리 마을뒷산에서 송이버섯을 채취하던중 날이어두워 길을잃고 구조신고 하였으며 구조견 세력 현장출동하여 마을뒷산 수색 중 실종자 자진하산하여 안전귀가 하였다는 연락접보 후 하산하여 인원, 장비 이상없이 귀대함 ","94.5","16.1","0.65","0","16","0"
"경북소방본부","긴급기동대(핸들러)","2015112911","산악기타","산기타","조난","","","실종자는 지적장애자로 마을 뒷산 중턱에서 최종목격된 후 미귀가상황으로 구조견 비전이용하여 산악수색하였으며 특이사항 발견치 못하고 인원장비 이상없이 귀대함.","56.5","7.05","1","0","0.05","0"
"경북소방본부","긴급기동대(핸들러)","2016042605","산악기타","산기타","조난","","","1차출동 : 상기 장소 도착 신고자로 부터 사고개요 파악후 실종자 거주지 인근 야산 수색한바 발견치 못하여 귀대함/n/n2차출동 : 소방장 권재덕 현장 재출동하여 구조견 세력이용 청산리 마을뒷산 수색 중 13:45분경 실종자 거주지 뒷산 백여M지점 대숲에 숨어있는 실종자를 구조견 세력이 발견하여 보호자에게 인계후 인원, 장비 이상없이 귀대함","69.5","12.1","0.95","0","3.8","0"
"경북소방본부","긴급기동대(핸들러)","2016050614","산악기타","산기타","조난","외부요인","","실종자는 일행과 산나물 채취 중 하산하지 못하고 연락두절 상황으로 구조견 민국 이용 최종확인지역 주변 수색하였으며, 다른 장소 위치확인되었다는 유선접보 후 인원장비 이상없이 귀대함.","63.5","18.95","2.2","0","14.6","0"
"경북소방본부","긴급기동대(핸들러)","2016050617","일반조난","산기타","조난","외부요인","","- 실종자는 산나물을 채취하기 위해 혼자 마을뒷산에 올라갔으며 부상추정에 의한 조난발생으로 구조요청 하였으나 실종자 위치를 특정할수 없어 소방, 의소대, 경찰, 주민, 군부대 등 160여명이 수색중임/n- 구조견 세력 현장도착하여 실종자 보현4리 마을뒷산 수색한바 실종자 발견치 못하고 인원, 장비 이상없이 귀대함","60.5","21.1","2.25","0","15.75","0"
"경북소방본부","긴급기동대(핸들러)","2016050707","일반조난","산기타","조난","",""," 전일 야간 출동건으로 금일 재출동하여 현장 수색중/n조난 실종자자진 귀가,/n수색종료 인원 장비 이상없이 귀대함","58","12.55","4.85","0","7.05","0"
