CommandName,CenterName,Date,Cause,Location,Overview,total.Humi,total.temp,total.wind,total.rain,total.dew,total.snow
통영소방서,소방정대,2016082013,산악기타,산기타,등산 중 탈신증상 환자로 현장 출동 중 경찰 및 시민산악구조대 지원 출동 요청./n현장도착하여 요구조자 상태 확인한 바 상태양호하며 활력징후 정상 수치 보이며 자력하산 가능함./n하산하여 자차이송한다고하여 귀소함.,50,29.85,2.7,0,20.05,0
119특수구조단,항공구조구급대,2018040216,실족추락,기타 산(정상),등산 중 탈진으로 쓰러져 허리 및 다리 통증 호소하며 외상없음. 현장응급처치 후 콩들것 이용 안전하게 구조함.,52,20.75,3.4,0,11.25,0
거창소방서,가조119안전센터,2018090915,개인질환,기타 산(정상),등산 중 하체 근육경련으로 신고접수 후 출동함. 출동 중 상황실로부터 요구조자 상태호전으로 인한 귀소무전 수보 후 귀소함.,45,22.85,2.15,0,12.65,0
김해동부소방서,삼정119안전센터,2017040312,개인질환,기타 산(정상),등산 중 허리 통증 신고로 산 정상 부분 요구조자 1명 들것 활용하여 구조 완교 후 구급대 인계함.,21.5,17.4,2.35,0,-5.05,0
사천소방서,동금119안전센터,2013110115,산악기타,산기타,급자 등산로에서 내려오던 도중 미끄러져 등산로 외곽으로 굴러 떨어짐 . LOC,46.5,16.55,2.45,0,9.15,0
거제소방서,신현119안전센터,2017121413,일반조난,기타 산(능선),등산 하산객 발목 접찔림 사고 현장으로 요구조자 1명 안전하게 구조 및 신현구급에 인계 후 귀소함,23,4.55,1.6,0,-15.95,0
밀양소방서,산동119안전센터,2018011319,산악기타,기타 산(계곡),등산 후 하산 중 다리 부상 환자 발견 하여 산동 구급 이용해 밀양 윤병원 이송 후 인원장비 이상없이 복귀함.,62,-4.05,0.95,0,-6.65,3.5
김해소방서(구),내외119안전센터(구),2014072918,산악기타,산기타,등산 후 하산 중 발목 염좌 사고. 자택이송 요청하여 자택 이송함,71.5,25.55,1.35,0,21.8,0
진주소방서,천전119안전센터,2018010715,개인질환,국·도·군립공원(계곡),등산 후 하산중 몸에 과민반응있고 기력이 없어 신고한 건으로 헬기 구조 후 환자 인계받아 병원이송함,42,6.05,1.2,0,-5.3,0
합천소방서,대병119지역대,2016050713,산악기타,능선,"등산객 1명 황매산 모산재에서 영암사지 방향으로 내려오던중 순결바위 아래 위치에서 미끄러져 무릎부상으로 거동불가하여 출동하였음,/n현장도착시 부목고정등 응급처치 실시하였고 구조대 현장도착후 요구조자 산아래까지 이송하였으며 병원이송은 원하지않는다하여 일행과함께 자차로 귀가시킴.",25.5,22.1,2.6,0,2.15,0
양산소방서,구조대,2014070414,개인질환,정상,"등산객 1명이 계원사에서 등산을 시작해 중부산성을 지나, 동산장성길 정상에서 온몸이 저리고 걷지를 못하겠다고, 신고한 상황으로 중앙구급과 구조대 출동해 정상인근을 지속적으로 수색 실시한 결과 요구조자를 발견, 생체징후 확인한 바 혈당이 낮아 휴대하고 간 비타민 및 음료를 복용, 부축하여 안전하게 영성관방향으로 하산 후 귀가조치함.",75,22.5,1.9,0,19.95,0
양산소방서,구조대,2014110515,산악기타,산기타,"등산객 1명이 대운산초소 거의 다내려와서 다리를 다친 상황으로, 출동 중 웅상분대로부터 자체구조가능 무전 수신 후 지령실의 귀소명령에 따라 이상없이 귀소함.",44.5,17.15,2.3,0,5.65,0
양산소방서,구조대,2015070121,산악기타,정상,"등산객 1명이 천성산 잔치봉에서 부상을 입고 내려오지 못하고 있는 상황으로, 웅상분대는 미타암을 경유해 잔치봉으로 이동, 구조대는 평산동 한일유앤아이 뒷편 임도를 이용, 철쭉군락지를 경유 현장으로 접근하던 중, 선착분대로부터 요구조자 발견, 자체해결 가능하다고 무전 수신 후 귀소명령에 따라 이상없이 귀소함.",74,18.6,1.1,0,17.45,0
양산소방서,구조대,2015071112,산악기타,능선,"등산객 1명이 토곡산 정상에서 원동초등학교 방면으로 하산 중, 머리부상을 입고 표지목 1-16지점에서 신고한 상황으로, 구조대 및 물금구급대는 원동초등학교 부근 등산로에서 요구조자 발견, 응급처치 후 물금구급대에서 양산베데스다병원 이송조치함.",68,28.05,1.4,0,21.7,0
양산소방서,구조대,2014091411,일반조난,산기타,"등산객 1명이 통도사 비로암에서 출발하여 영축산 정상 방향으로 등산 중, 등산로를 이탈하여 정상부근 10m 높이 암벽중간에서 올라가지도, 내려오지도 못하고 구조를 기다리고 있는 상황으로, 구조대는 취서산장방향으로 진입, 하북분대는 비로암으로 진입해 요구조자 수색하던 중, 정상 부근 암벽지대에서 요구조자 발견, 안전로프 설치 후 안전하게 하산유도 후 귀가조치한 상황임.",54.5,20.5,2.45,0,14.1,0
양산소방서,하북119안전센터,2014091411,일반조난,정상,"등산객 1명이 통도사 비로암에서 출발하여 영축산 정상 방향으로 등산 중,등산로를 이탈하여 정상 밑 10m높이 암벽중간에서 올라가지도,내려오지도 못하고 구조를 기다리고 있는 상황으로 구조대는 취서산장방향으로 진입,하북분대는 비로암으로 진입해 요구조자 수색하던 중,정상부근 암벽지대에서 요구조자 발견,안전로프 설치 후 안전하게 하산유도 후 귀가조치함",54.5,20.5,2.45,0,14.1,0
통영소방서,구조대,2013090311,산악기타,산기타,등산객 1명이 하산중 우측발목을 다친사고로 구조하여 무전구급에 인계후 귀소함./n,71,20.55,1.85,0,16,0
양산소방서,구조대,2016022418,일반조난,계곡,"등산객 2명이 영축산 정상에서 하산 중 백운암 인근 계곡에서 조난 당하여 저체온증과 탈진으로 하산하지 못해 신고한 내용으로, 구조대와 하북분대는 백운암에서 계곡까지 수색 실시 한 끝에 요구조자와 조우하여 체온유지 와 수분보충을 실시하고 하산 유도함. 안전하게 하산 완료하고 요구조자 2명 귀가 조치한 사항임.",52.5,1.4,0.75,0,-7,0
양산소방서,구조대,2014101116,일반조난,능선,"등산객 2명이 장군봉에서 범어사로 내려가려다 등산로를 이탈하여 양산 동면방향에서 길을 잃고 구조를 기다리고 있는 상황으로, 구조대는 동면임도 질메쉼터를 경유, 능선을 타고 장군봉으로 수색을 실시하다/n시청표지목 4-15지점에서 요구조자 발견, 안전하게 하산유도 후 귀가조치한 상황임.",45.5,20.25,2.85,0,10.3,0
양산소방서,구조대,2015020718,일반조난,산기타,"등산객 2명이 전일 내석마을회관에서 등산을 시작해 염수봉을 경유, 에덴밸리에서 내석마을로 하산도중 일행중 1명이 거동이 불편해 신고한 상황으로, 구조대 및 여타분대 비상소집발령, 내석마을회관에 집결해 조를 나누어 수색도중, 벧엘병원 철조망 부근에서 요구조자 1명 발견해 구조완료했으나, 또 다른 요구조자는 수색견, 의소대, 경찰, 시청, 여타 유관기관이 합동으로 수색하였으나, 발견치 못하고 1차로 금일 수색 종료, 이상없이 귀소함.",54,3.85,1.9,0,-3.6,0
양산소방서,구조대,2014050212,실족추락,산기타,"등산객 2명이 천성산 철쭉을 구경하던 중 철쭉비석 부근에서 일행 중 1명이 넘어져 어깨부상을 입은 상황으로 웅상분대는 영산대쪽에서 순찰차를 이용 접근, 구조대는 순찰차로 평산 한일유앤아이 뒷편 임도를 이용 현장 접근해 요구조자 상태확인, 평산구급대 지원요청해 임도 밑에서 만나 인계 후 병원이송한 내용임.",42,23.15,2.45,0,9.5,0
남해소방서,구조대,2015090714,산악기타,산기타,"등산객 2명이 함께 데리고 간 개에 일행중 1명이 물리는 사고가 발생하여 출동. 현장도착하여 구급대원과 함께 현장안전조치 및 외상환자응급조치 실시 후 인원, 장비 이상없이 귀소함",47.5,22,2.95,0,13.8,0
산청소방서,산악구조대,2017100619,산악기타,국·도·군립공원(계곡),등산객 3명 순두류로 하산하였으나 순환버스가 끊겼고 무릎 및 발목 통증으로 하산이 어려워 신고한 상황으로 중산리 무료주차장까지 이동하여 자력이동함,96,17.1,0.45,0.25,17.55,0
양산소방서,구조대,2015100612,산악기타,능선,"등산객 3명이 오봉산정상에서 가촌리 동일스위트아파트 방향으로 내려오다 임경대 육거리 부근 등산로에서 여성등산객 1명이 우측발목을 다쳐 거동불가로 구조 요청한 상황으로, 구조대는 중부구급대와 동일스위트 112동 옆 등산로 입구에서 요구조자 일행과 조우, 산행을 시작 요구조자에게 접근해 부목고정 등 응급처치 실시 후 구조배낭을 이용, 교대로 안전하게 하산유도, 중부구급대에서 환자 1명 물금읍 소재 본정형외과 이송한 내용임.",47,22,1.6,0,10.9,0
양산소방서,웅상119안전센터,2016082114,일반조난,산기타,"등산객 3명이 천성산 1봉을 경유, 미타암 방향으로 하산중, 여성1명이 다리경련으로 거동이 불편한 상황으로, 웅상분대는 구조대와 협력, 평산동 한일유앤아이 뒷편 임도를 순찰차를 이용 현장으로 접근, 요구조자 발견 후 구조완료, 하산 후 요구조자는 자차로 병원진료받는다고 하여 이상없이 귀소함.",47.5,28.75,2.8,0,19.65,0
양산소방서,구조대,2013101311,실족추락,능선,"등산객 4명이 오봉산정상에서 삼전무지개아파트 쪽으로 하산 중 여성 1명이 넘어져 거동이 불편하다고 신고 접수된 상황으로 구조대 및 물금분대는 삼전무지개아파트에서 등산하여 4부능선에서 요구조자 발견, 부축하여 하산완료, 부상경미로 자체진료 받는다 하여 이상없이 귀가조치한 상황임.",44,20.1,1.5,0,7.05,0
밀양소방서,산동119지역대(구),2015102416,산악기타,산기타,"등산객 4명이 재약산 등반 후 고사리 분교에서 등산로 라-코스로 표충사로 하산하던 중 조민기1명이 ""라-4""와 ""라-5"" 중간지점에서 발목이 골절되어 구조를 요청한 사항으로, 구조대 및 산동분대 출동하여 구조한 사항임.",65,20.1,1.55,0,13.9,0
밀양소방서,산동119지역대(구),2015102815,일반조난,산기타,등산객 4명이 천황산 가-2지점 부근을 지나 하산하던 중 1명이 넘어지면서 우측 발목 골절이 의심되어 신고함. 구조대와 협동하에 응급조치 후 항공대에 헬기 요청하여 구조함.,33.5,14.75,2.85,0,0.8,0
양산소방서,구조대,2014101912,실족추락,산기타,"등산객 6명 중 요구조자1명이 천성산에서 하산하다가 산악표지목 13-2 부근에서 발목염좌로 인하여 구조를 요청한 상황으로 구조대는 하북분대와 요구조자를 13-2 위치에서 발견하여 응급처치 후 산악용들 것을 이용 안전하게 하산하였고, 요구조자는 개인차량으로 병원진료 희망하여 개인차량까지 이송하였음.",45,20.25,2.55,0,8.45,0
양산소방서,평산119안전센터,2013032411,실족추락,계곡,등산객 김순옥씨가 경사로에서 미끄러지면서 넘어진 사고로 안면부와 우측다리등 부상으로 119로 도움 요청한 사항임./n/n- 현장에서 평산구급대 응급처치 후 하산하여 부산 침례병원 이송 조치함,25,11.65,1.55,0,-7.4,0
고성소방서,거류119안전센터,2016041015,개인질환,산기타,등산객 다리 저림으로 마사지 및 드레싱 후 천천히 하산중 상태호전되어 자차 귀가함.,42.5,17.6,2.95,0,5.75,0
산청소방서,산청119안전센터,2013061318,산악기타,능선,등산객 다리골절환자 산악구조활동 지원출동함./n 현장 도착한바 요구조자 안전하게 구조하여 하산한 것으로 확인되어 현장에서 귀소함.,69.5,21.4,1,0,18.2,0
창녕소방서,구조대,2014092113,일반조난,산기타,"등산객 다리마비증세로 출동지령서 접수 후 제51,57호 현장 출동함. 현장 출동 중 요구조자와 통화한바 화왕산 정상부분에서 하산 중으로 3등산로 300미터 위치 확인하고, 구조대원 등반하여 3등산로 6부 능선 쯤에서 요구조자 일행을 만나 요구조자 상태 확인한바 특이외상없으며 상태 호전으로 일행들과 함께 하산하겠다고 하여 건강상태 확인 후 귀서함.",40.5,23.15,2.2,0,10.65,0
양산소방서,하북119안전센터,2017110914,일반조난,기타 산(정상),"등산객 다리에 쥐가 난다는 신고로 현장 출동하였음. 하북펌프, 구급은 홍룡사에서 화엄늪 등산로 따라 요구조자 수색하였으며, 요구조자 구조대에서 발견하여 하북펌프, 구급은 하산하여 귀소함. /n 하북순찰차량은 구조대 구조대원 차량 탑승하여 화엄늪 1KM미만 지역에 하차시킨 후 귀소함",34.5,16.35,2.15,0,2.3,0
거제소방서,연초119안전센터,2015102312,산악기타,능선,"등산객 발목 접질림으로 인한 구조 출동 건, 현장에 구조대 선착하여 환자와 접촉한 상태, 연초구급 부목활용 발목고정 실시, 산악사고 구조용 들것으로 환자 이송 등 구조활동 완료 후 귀소함",57,19.2,1.6,0,12.85,0
거제소방서,신현119안전센터,2013041311,일반조난,능선,등산객 발목부상/n펌프차 접근불가하며 계룡산 임도/n구급차로 접근하여 차량까지 이송함,23.5,12.85,4.25,0,-7.2,0
남해소방서,구조대,2015062111,산악기타,능선,등산객 산행중 금산 부소암 부근 의식을 잃고 쓰러졌다는 신고받고 출동함 상주구급대는 보리암 정상으로 출동하고 구조대는 두모마을 등산로 입구 주차장에서 등산하여 올라가는중 정상에서 상주구급대에의해 보리암 주차장으로 옮겨져 남해병원으로 이송조치됨,73.5,20,1.1,0.25,16.4,0
창녕소방서,구조대,2013100510,실족추락,산기타,"등산객 실족 추락으로 다리골절환자 발생으로 출동지령서 접수 후 제51,57호 현장 출동함. 신고자와 통화하여 삼성암에서 정상쪽으로 1시간 이상 등반했다는 사실 확인 주변 산세가 험해서 요구조자 이송에 어려움이 예상되어 항공구조대 헬기 지원 요청 후 삼성암까지 화물차량으로 이동 후 하차하여 도보로 등산함. 사고 현장 도착한바 요구조자 죄측 발목부분에 개방성골절상처 발견하여 응급처치함. 응급처치 후 산정상부근으로  이동조치하여 현장도착한 헬기에 요구조자 인계함.",56,19.35,2.35,0,12.25,0
하동소방서,화개119지역대,2017060509,실족추락,국·도·군립공원(계곡),등산객 실족으로 인한 산악구조출동으로 발목부위 응급처치 후 중앙구조단 헬기요청하여 인계,53.5,20.6,1,0,10.85,0
밀양소방서,구조대,2013101918,산악기타,산기타,등산객 일행 4명이 재약산  산행 하산중 일행중 1명이 체력저하에 따른 탈진증상으로 하산이 힘들어신고한 상황으로 구조대 출동하여 요구조자 에게 접근하여 천천히 하산중이던 요구조자를 발견함. 환자 상태 파악한바 단순 체력저하로 걷기가 힘들어 구조대원이 안전하게 표충사 주차장까지 안전하게 하산조치시킨후 상황종료하고 귀대조치함.,62.5,14.95,1.95,0,10.55,0
거제소방서,장승포119안전센터,2013092710,산악기타,산기타,등산객 정윤옥님 일행과 산을 오르다가 낙엽에 미끄러져 무릎쪽이 바위와 부딪히면서 부상자 발생하였고 왼쪽무릎10센티가량 열상 및 골절의심됨. 펌프차 인원3명 추가인력지원으로 요구조자 1명 안전하게 산밑으로 구조완료하고 대우병원으로 이송함.,47,18.8,1.55,0,8.6,0
거제소방서,신현119안전센터,2015062009,일반조난,산기타,등산객 중년 남성 1명 오른발 삠으로 거동 불가상태.,76.5,18.6,0.55,0,16,0
밀양소방서,산동119안전센터,2018072911,실족추락,기타 산(능선),"등산객 추락사고 수보를 받고 현장에 도착하여, 구조대와 함께 산악수색 실시. 수색 중 구조대에서 요구조자 발견, 산동분대에서는 요구조자 확인 후 구조대 분대와 함께 시신 구급차로 이송 함.",54,29.15,3.25,0,21.85,0
양산소방서,하북119안전센터,2013021715,일반조난,능선,등산객 하산 중 발목부상으로 인하여 구조 요청함/n우측 발목 통증 호소,48.5,3.2,0.6,0,-4.2,0
사천소방서,곤양119안전센터,2014040815,실족추락,산기타,등산객 하산중 실족으로 거동불가/n구급대원 현장에 도착하여 응급처치 실시함/n부목으로 상처부위 고정후 하산함,25.5,19,2.5,0,-2.1,0
통영소방서,구조대,2013011216,일반조난,능선,"등산객으로 등산 중 미끄러짐. 현장도착한 바 우측발목골절 추정. 응급처치 후 병원이송함. /n-환자: 김복순, 보호자: 이지희 /n-이송처: 통영서울병원",39.5,6.4,1.95,0,-4.45,0
합천소방서,(구)해인사119지역대,2016032615,산악기타,정상,등산객이 다리저림으로 하산이 불가하여 신고,53.5,6.85,1.5,0.5,-2.45,0
통영소방서,구조대,2013092810,실족추락,능선,"등산객이 미륵산 등산로를 따라 산행 중 8부능선 지점에서 넘어져 머리를 부딪혀 출혈이 발생한 상황으로, 선착대인 정대구급대에서  지혈등 응급처치 후 환자를 산악용 들것에 옮겨 구조대원들과 연계 해 임도까지 이동, 대기중인 정대구급차로 새통영 병원 이송조치함./n",56,19.1,1.05,0,12.1,0
통영소방서,소방정대,2016010712,산악기타,정상,"등산객이 미륵산산행 중 정상부근에서 쓰러진 상황으로, 구조대원들이 현장 도착시 주변 등산객이 흉부압박중에 있어 구조,구급대원들이 환자를 인수받아  AED 및 CPR 실시하면서 상부역사로 이동, 케이블카로 하부역사에 도착하여 대기중이던 서호구급차로  통영서울병원 이송조치 후 귀소함.",46,3.4,2.25,0,-6.1,0
창녕소방서,구조대,2018100713,일반조난,국·도·군립공원(정상),등산객이 산행중 오른쪽 발목을 접질렸다는 신고로 창녕구급대와 구조대는 구룡산 정상으로 이동하여 환자상태확인한바 발목부상으로 거동이 불가능하며 그 외에 다른 특이사항은 없었으며 항공구조대 협조요청하여 환자를 헬기로 창녕공설운동장으로 이송조치함./n공설운동장에 대기하고 있던 영산구급대에 의해 한성병원으로 이송함.,49.5,22.4,1.5,0,12.7,0
통영소방서,소방정대,2015092812,실족추락,능선,"등산객이 옥녀봉 능선을 따라 산행 중 실족하여 왼쪽발목부상으로 거동이 불가한 상황임, 구조대원들이 부목으로 응급처치 후 산악용 들것에 눕혀 안전지대로 이동, 소방항공대에서 요구조자를 구조하여 도남동 트라이애슬론 경기장으로 환자 이송, 대기중이던 정대구급차로 새통영  병원 이송조치함.",40.5,25.45,3.3,0,11.4,0
남해소방서,남해119안전센터,2016010316,일반조난,정상,등산객이 하산중 낙엽을 밟고 뒤로 미끄러져 왼쪽 발목골절이 추정된다고 신고접수 ./n등산로 입구에서 차량부서후 요구조자 위치로 현장도착하여 응급처치 실시,54,12.8,1.4,0,4.25,0
김해동부소방서,내외119안전센터,2018012818,산악기타,기타 산(능선),등산객이 하산중 발목부상으로 119로 신고한 상황으로 구조대 및 구급대와 협력하여 산아래로 이동하여 인근병원으로 이송 조치함.,37,-0.65,2,0,-12.3,0
진주소방서,천전119안전센터,2017090315,실족추락,기타 산(능선),등산도중 낙상으로 인해 후두부 및 골반통증있어 거동불편한 환자로 헬기인계받아 병원이송함,45,23.35,2.35,0,13.6,0
진주소방서,천전119안전센터,2017042213,실족추락,기타 산(능선),등산도중 낙상으로인한 전신타박상있어 헬기이송한 건으로 헬기 인계받아 병원이송함,41,12.15,2.4,0.25,3.3,0
진주소방서,천전119안전센터,2016112212,실족추락,산기타,등산도중 추락으로 발목골절된 환자로 헬기이송기다렸으나 헬기 착륙장에 내리지 못해 현장안전조치 후 귀소함,62.5,10.9,1.1,0,3.55,0
김해동부소방서,삼정119안전센터,2017111110,개인질환,기타 산(능선),등산로 쓰러짐 환자 삼정구급대에서 현장처치 후 인명구조 실시함.,37.5,8,1.8,0,-5.1,0
119특수구조단,항공구조구급대,2018091613,실족추락,기타 산(정상),등산로상 경사지에 요구조자 추락하여 있는 상황으로 헬기레펠 진입하여 호이스트 인양구조함./n밀양 가곡동 둔치로 이동하여 밀양구급대에 인계후 귀대함.,65.5,25.8,1.25,0,20.35,0
119특수구조단,항공구조구급대,2018061513,개인질환,국·도·군립공원(능선),등산로상 심정지 환자로 다른 등산객이 발견하여 신고한 상황./n구조구급대원 레펠 진입 및 들것 인양구조 실시함/n양산부산대병원 계류장에서 양산구급대에 인계후 귀대함.,61,19.9,2.55,0,12.9,0
진주소방서,구조대,2013041315,실족추락,능선,등산로에서 다리를 접질러 움직이지 못해 신고한것으로 추정되며 현장도착하여 응급처치 실시후 구급차량으로 이동하여 한일병원 이송함.,23.5,15.2,3.65,0,-5.2,0
거제소방서,신현119안전센터,2013050508,일반조난,산기타,등산로에서 실족으로 다리 골절 환자 발생하여 들것을 가지고 등산로를 따라 수색하여 환자 발견하여 들것에 태워서 산을 내려온 뒤 구급대원에게 인계 후 귀소함.,57.5,13,0.75,0,3.95,0
함양소방서,산악구조대,2013102715,산악기타,산기타,등산목 안전 지킴이 활동 중 무릎 통증 등산객 1명 현장 처치 및 백무동 주차장 까지 안전하게 이송함.,30,16.2,1.7,0,0.6,0
함양소방서,산악구조대,2013101216,산악기타,산기타,등산목 안전 지킴이 활동 중 하산 중인 등산객 찰과상으로 상비약품 배부 .,28.5,19.45,1.65,0,2.25,0
하동소방서,화개119지역대,2013101212,산악기타,능선,등산목 안전지킴이 불일폭포에서 실시 중/n등산객으로부터 발목부상 환자 자체접수를 받고/n위치표지목 15-3지점으로 이동하여 환자 현장처치/n실시함.,31.5,19.65,2.05,0,3.15,0
함양소방서,산악구조대,2013100611,산악기타,산기타,등산목 안전지킴이 예방순찰 중 찰과상 입은 등산객 현장 처치 및 귀가 토록 조치함.,81,20.05,2.7,0.25,18.45,0
함양소방서,함양119안전센터,2013100910,산악기타,산기타,등산목 안전지킴이 활동 중 무릎에 통증을 느끼는 등산객을 발견하고 안전하게 하산조치 실시함.,74.5,18.7,0.65,0.25,16.1,0
함양소방서,함양119안전센터,2013101315,산악기타,산기타,등산목 안전지킴이 활동 중 백운산 등반 후 하산 중 하지경련 호소 요구조자 발생,40.5,21,2.5,0,9.5,0
함양소방서,함양119안전센터,2013091516,산악기타,산기타,"등산목 안전지킴이 활동 중 백운산에서 하산 중인 요구조자가 좌측 발목 부상으로 하산이 더디어 신속, 안전한 하산을 요청",51,26.5,2.85,0,17.35,0
함양소방서,함양119안전센터,2013092116,산악기타,산기타,등산목 안전지킴이 활동 중 백운산에서 하산하는 요구조자가 경미한 양측하지 근육경련을 일으켜 하산하는데 어려움을 목격함,48,25.55,1.8,0,16.4,0
남해소방서,구조대,2013021715,개인질환,산기타,등산을 마치고 하산중 양쪽하지 경련으로 거동불가하여 신고한 내용임/n-구조대 및 남해구급대 현장도착한 바 요구조자 상태호전되어 하산중에 있었고/n-응급처치 및 요구조자 안정후 산악회 일행에게 인계 안전귀가 조치함,48.5,3.2,0.6,0,-4.2,0
김해동부소방서,북부119안전센터,2015071408,산악기타,능선,등산을 하다 미끄러져 발목 부상으로 북부구급대 이송함,88,22.5,0.55,0,20.45,0
통영소방서,소방정대,2017041311,실족추락,기타 산(능선),"등산중 1미터 아래로 낙상 당함. 경추통 호소, 팔,다리 감각은 있으나 움직일수 없다함. 의료지도 요청한 바 의식 확인 지속적으로 하며 긴급이송 지도 받음. 삼덕항에서 서호구급에 인계후 귀소함.",35,15.9,2.85,0,0.15,0
진주소방서,구조대,2015012410,실족추락,산기타,등산중 낙상에 의한 발목통증 및 추위호소하여 안전하게 구조하여 상대구급대로 이송조치함,67.5,2.3,2.1,0,-2.4,0
진주소방서,천전119안전센터,2017111315,실족추락,기타 산(능선),등산중 낙상으로 갈비뼈 통증 호소하여 헬기 구조후 인계받아 병원이송함,44,13.65,2.4,0,2.6,0
밀양소방서,산동119지역대(구),2013112313,일반조난,능선,"등산중 낙상으로 다리골절 출동지령 수보후 구조대와 등반, 현장도착후 응급처치후 울산소방소속 헬기로 병원이송,구조완료후 이상없이 하산함.",40,10.15,2.75,0,-0.7,0
진주소방서,천전119안전센터,2017101907,일반조난,국·도·군립공원(능선),"등산중 낙상으로 요통있어 거동불가, 현장안전조치 후 헬기이송한 후 구급차인계받아 병원이송함",75.5,11.8,0.9,0,9.2,0
거제소방서,동부119안전센터,2014030911,실족추락,산기타,등산중 낙상으로 인한 무릎부상./n출혈이 있어 상처지혈 및 드레싱 후 /n병원이송.,67,4.7,2.8,0,-1.55,0
사천소방서,구조대,2016061112,개인질환,정상,"상기장소에 산악구조 출동으로 현장 도착 확인한 바 요구조자 복시증상 및 구토, 어지러움증을 호소하였으며, 핼기 지원요청하여 새섬봉 인근에서 헬기구조 실시 후 병원 이송함.",67,24.75,2.6,0,18.7,0
진주소방서,천전119안전센터,2016100218,산악기타,산기타,등산중 낙상으로 인한 부상환자 구조 후 귀소함,81.5,20.55,0.75,0,20.15,0
함양소방서,서상119지역대,2017070113,실족추락,기타 산(계곡),등산중 낙상으로 좌측무릎 통증있어 신고함. 현장도착시 환자 자력으로 산에서 내려오고있는 상태로 혀장처치후 관광버스로 이송후 귀소함.,71.5,26.1,2.75,0,21.75,0
통영소방서,소방정대,2013100407,실족추락,산기타,등산중 낙상하여 다리부상 요구조자 구조 후 서호구급대 인계후 귀소함,67,12.6,1.65,0,4.65,0
통영소방서,서호119안전센터,2013100407,실족추락,산기타,등산중 낙상하여 대퇴골 탈골추정환자 소방정대 펌프 출동대원과 함께 구조하여 새통영병원으로 이송함,67,12.6,1.65,0,4.65,0
양산소방서,물금119안전센터,2017112109,산악기타,기타 산(능선),등산중 낙상환자 1명 양산부산대학병원 이송 후 귀소함.,61,3,0.5,0,-2.55,0
김해소방서(구),대동119지역대(구),2015052216,일반조난,능선,등산중 낫에 의한 자상 10Cm 가량 있다하여 출동중 헬기요청하여 헬기로 환자 이송함. 구조대 및 대동분대 산행중 귀소함.,30.5,23.95,2.7,0,5.35,0
통영소방서,소방정대,2016040210,일반조난,산기타,등산중 넘어져 손목 골절. 의소대 동원하여 환자 구조 후 사량보건소에서 응급처치 뒤  금평선착장에서 인수 함. 서호부두 이송하여 대기중인 서호구급 인계함,58.5,15.45,1.6,0,6.7,0
밀양소방서,가곡119안전센터,2016121709,일반조난,산기타,등산중 넘어져 우측다리통증및 치아손상 관찰됨./n,58.5,1.1,1.25,0,-5.7,0
김해소방서(구),주촌119지역대(구),2013111210,일반조난,산기타,등산중 넘어져 우측발목 골절/n /n응급처치후 헬기 요청 인계함,37.5,5.9,3,0,-7.85,0
밀양소방서,산동119지역대(구),2015050212,실족추락,계곡,등산중 넘어지면서 발목을 돌뿌리에 찍혀 거동불가한 요구조자 응급처치후 산동구급차에 인계함/n현장안전조치후 귀소함,55.5,22.95,3.25,0,13.45,0
119특수구조단,119특수구조단,2017111314,개인질환,기타 산(능선),등산중 다리경련환자 구조구급대원 현장 진입 및 호이스트 인양 구조함./n밀양강 둔치에서 밀양구급대에 인계휘 귀대함.,42.5,13.75,1.9,0,3.3,0
거제소방서,거제119안전센터,2014101213,일반조난,능선,등산중 다리부상환자로 구조후 연추구급차에 인계후귀서함,65,18.6,1.75,0,13.85,0
양산소방서,웅상119안전센터,2015070121,일반조난,정상,등산중 다리통증발생하여/n구조요청함./n천성산 잔치봉에서 요구조자 발견하여 /n부축하여 하산함.,74,18.6,1.1,0,17.45,0
함양소방서,서상119지역대,2017072211,실족추락,기타 산(계곡),"등산중 미끄러져 넘어졌다고함. 좌측 무릎 연골 손상 추정되며 거동 불가능 상태. 부목 고정후 헬기이송 요청하여 항공대에 환자 인계후 인원,장비 이상없이 귀소함./n요구조자 : 우윤태 /n주       소 :구미시 도봉로 67 드란채 506동 203호/n연  락  처 :",62.5,30.85,2.7,0,22.15,0
진주소방서,천전119안전센터,2017090316,실족추락,기타 산(능선),등산중 미끄러져 넘어지면서 왼쪽 무릎열상 및 허벅지 통증있어 헬기이송한건으로 인계받아 병원이송후 귀소함,46,22.95,1.9,0,13.75,0
진주소방서,구조대,2013090113,일반조난,산기타,등산중 미끄러지면서 발목을 삠 진술/n산악표지판 3번 기준으로 구급차량으로 이동후/n발목부위 부목고정후 구조대구급차로/n 한일병원으로 이송,50,23.45,2.2,0,16.65,0
통영소방서,소방정대,2013061613,산악기타,능선,"등산중 발목 접질려 발목염좌 추정, 환자 저구 선착장에서 자차로 병원간다고 하여 저구 선착장에서 환자인계후 귀서함.",60,25.8,2.2,0,16.65,0
거제소방서,구조대,2014112311,실족추락,능선,"등산중 발목골절 신고받고 출동하여 요구조자 구조,하산 후 동부구급에 인계함.",63,13.55,1.5,0,6.5,0
거제소방서,신현119안전센터,2016032713,실족추락,산기타,등산중 발목골절 추정 거제시청 뒤 헬기장에서 환자 인계 받은 후 병원으로 이송함.,30.5,10.5,1.85,0,-3.6,0
